Date,Value
2021-06-23,4386486291.106102
2021-06-24,3876348202.4309297
2021-06-25,4356792800.442628
2021-06-26,2331345211.2810645
2021-06-27,2112213965.6302857
2021-06-28,3708117939.5760326
2021-06-29,3300219147.3776546
2021-06-30,3725912659.9057236
2021-07-01,3625272212.8194623
2021-07-02,4454956968.426739
2021-07-03,1526282960.7179453
2021-07-04,1515363756.6394658
2021-07-05,2169927055.3384056
2021-07-06,2346543660.266684
2021-07-07,2415077701.787478
2021-07-08,3349209076.6624417
2021-07-09,2552942232.963585
2021-07-10,1104335807.3131185
2021-07-11,1361224001.4296572
2021-07-12,3530030646.398229
2021-07-13,2583990657.5143604
2021-07-14,2847291324.211062
2021-07-15,3546057522.319202
2021-07-16,2855123418.4177036
2021-07-17,4054713463.0521975
2021-07-18,1052594971.1817188
2021-07-19,2991573664.253314
2021-07-20,2934190502.6489563
2021-07-21,3408086708.7529273
2021-07-22,2584131350.756411
2021-07-23,2519917919.132724
2021-07-24,1689884089.6329966
2021-07-25,1824435371.4748766
2021-07-26,8661331075.286484
2021-07-27,7345558779.508659
2021-07-28,6002881501.151431
2021-07-29,8710173273.907516
2021-07-30,3645326210.342276
2021-07-31,1924780316.6358085
2021-08-01,1721720041.225241
2021-08-02,3383600749.1596594
2021-08-03,3774291695.6785836
2021-08-04,4094514095.0958066
2021-08-05,3189301462.820454
2021-08-06,4463338799.731509
2021-08-07,2198372699.5776916
2021-08-08,2863365745.2230344
2021-08-09,6121383053.705138
2021-08-10,4488621499.916477
2021-08-11,5806136771.043135
2021-08-12,3433253898.4565864
2021-08-13,3855116852.5439167
2021-08-14,3157295026.044922
2021-08-15,2430142554.508242
2021-08-16,4336625433.375353
2021-08-17,2915373923.378095
2021-08-18,4267113160.596617
2021-08-19,3132624120.660245
2021-08-20,5683508929.504638
2021-08-21,4007697514.479291
2021-08-22,1549564156.3142304
2021-08-23,5800342005.268154
2021-08-24,4160097929.5734167
